x,y
2020-02-05T00:30:00Z,0.000779629
2020-02-05T01:30:00Z,0.00078702
2020-02-05T02:30:00Z,0.000500202
2020-02-05T03:30:00Z,0.000217259
2020-02-05T04:30:00Z,0.000165701
2020-02-05T05:30:00Z,0.00010097
2020-02-05T06:30:00Z,8.0198e-05
2020-02-05T07:30:00Z,7.33733e-05
2020-02-05T08:30:00Z,5.42998e-05
2020-02-05T09:30:00Z,3.75211e-05
2020-02-05T10:30:00Z,3.38852e-05
2020-02-05T11:30:00Z,3.61502e-05
2020-02-05T12:30:00Z,4.38094e-05
2020-02-05T13:30:00Z,5.19305e-05
2020-02-05T14:30:00Z,5.26607e-05
2020-02-05T15:30:00Z,0.000104427
2020-02-05T16:30:00Z,0.000246167
2020-02-05T17:30:00Z,1.83945e-09
2020-02-05T18:30:00Z,3.66708e-09
2020-02-05T19:30:00Z,8.16726e-09
2020-02-05T20:30:00Z,1.12777e-08
2020-02-05T21:30:00Z,1.19981e-08
2020-02-05T22:30:00Z,1.34205e-08
2020-02-05T23:30:00Z,1.59198e-08
2020-02-06T00:30:00Z,2.36032e-08
2020-02-06T01:30:00Z,3.66126e-08
2020-02-06T02:30:00Z,5.30708e-08
2020-02-06T03:30:00Z,6.62112e-08
2020-02-06T04:30:00Z,7.19156e-08
2020-02-06T05:30:00Z,6.29807e-08
2020-02-06T06:30:00Z,4.28699e-08
2020-02-06T07:30:00Z,2.23081e-08
2020-02-06T08:30:00Z,9.91713e-09
2020-02-06T09:30:00Z,4.26371e-09
2020-02-06T10:30:00Z,3.94721e-09
2020-02-06T11:30:00Z,9.96079e-09
2020-02-06T12:30:00Z,1.41226e-08
2020-02-06T13:30:00Z,1.84373e-08
2020-02-06T14:30:00Z,1.69675e-08
2020-02-06T15:30:00Z,9.92804e-09
2020-02-06T16:30:00Z,4.26371e-09
2020-02-06T17:30:00Z,2.12118e-05
2020-02-06T18:30:00Z,1.35228e-05
2020-02-06T19:30:00Z,2.99066e-05
2020-02-06T20:30:00Z,6.47902e-05
2020-02-06T21:30:00Z,0.000101805
2020-02-06T22:30:00Z,0.000110239
2020-02-06T23:30:00Z,9.28342e-05
2020-02-07T00:30:00Z,6.634e-05
2020-02-07T01:30:00Z,4.03523e-05
2020-02-07T02:30:00Z,2.73213e-05
2020-02-07T03:30:00Z,1.32769e-05
2020-02-07T04:30:00Z,7.23638e-06
2020-02-07T05:30:00Z,8.43033e-06
2020-02-07T06:30:00Z,1.05239e-05
2020-02-07T07:30:00Z,2.23666e-05
2020-02-07T08:30:00Z,2.96906e-05
2020-02-07T09:30:00Z,3.51071e-05
2020-02-07T10:30:00Z,3.97712e-05
2020-02-07T11:30:00Z,5.2169e-05
2020-02-07T12:30:00Z,6.33001e-05
2020-02-07T13:30:00Z,6.75917e-05
2020-02-07T14:30:00Z,6.24061e-05
2020-02-07T15:30:00Z,4.7192e-05
2020-02-07T16:30:00Z,3.82811e-05
2020-02-07T17:30:00Z,5.45681e-05
2020-02-07T18:30:00Z,7.55191e-05
2020-02-07T19:30:00Z,8.17478e-05
2020-02-07T20:30:00Z,6.74725e-05
2020-02-07T21:30:00Z,6.50585e-05
2020-02-07T22:30:00Z,6.96182e-05
2020-02-07T23:30:00Z,7.53701e-05
2020-02-08T00:30:00Z,7.90358e-05
2020-02-08T01:30:00Z,8.54433e-05
2020-02-08T02:30:00Z,8.38637e-05
2020-02-08T03:30:00Z,7.80225e-05
2020-02-08T04:30:00Z,6.25253e-05
2020-02-08T05:30:00Z,5.11706e-05
2020-02-08T06:30:00Z,9.01818e-05
2020-02-08T07:30:00Z,0.000182211
2020-02-08T08:30:00Z,0.000195146
2020-02-08T09:30:00Z,0.000214636
2020-02-08T10:30:00Z,0.000271559
2020-02-08T11:30:00Z,0.000354767
2020-02-08T12:30:00Z,0.00041914
2020-02-08T13:30:00Z,0.000395775
2020-02-08T14:30:00Z,0.000273466
2020-02-08T15:30:00Z,0.000150502
2020-02-08T16:30:00Z,9.06289e-05
2020-02-08T17:30:00Z,0.000178218
2020-02-08T18:30:00Z,0.000166118
2020-02-08T19:30:00Z,0.000180066
2020-02-08T20:30:00Z,0.000231504
2020-02-08T21:30:00Z,0.000256419
2020-02-08T22:30:00Z,0.000198185
2020-02-08T23:30:00Z,0.000131309
2020-02-09T00:30:00Z,9.13441e-05
2020-02-09T01:30:00Z,6.08861e-05
2020-02-09T02:30:00Z,3.24994e-05
2020-02-09T03:30:00Z,1.38357e-05
2020-02-09T04:30:00Z,7.5195e-06
2020-02-09T05:30:00Z,7.91997e-06
2020-02-09T06:30:00Z,1.61976e-05
2020-02-09T07:30:00Z,2.08244e-05
2020-02-09T08:30:00Z,1.73748e-05
2020-02-09T09:30:00Z,1.04345e-05
2020-02-09T10:30:00Z,1.394e-05
2020-02-09T11:30:00Z,3.37809e-05
2020-02-09T12:30:00Z,5.97239e-05
2020-02-09T13:30:00Z,0.000113219
2020-02-09T14:30:00Z,0.000248432
2020-02-09T15:30:00Z,0.00033462
2020-02-09T16:30:00Z,0.000396371
2020-02-09T17:30:00Z,5.74291e-05
2020-02-09T18:30:00Z,5.61178e-05
2020-02-09T19:30:00Z,4.96656e-05
2020-02-09T20:30:00Z,3.34829e-05
